email,senha,nome,sobrenome,cep,endereco,numero,complemento,cidade,apelido cartao,pan,dataexp,cvv,cpf
silvana.schumacher@outlook.com,3fbf03,Silvana,Schumacher,881663217,Coronel Jorge Strozzi Pereira,769,Casa,Aracaju,VISA teste,4024007135284920,1123,088,81103733150
marcos.pereira@outlook.com,128f38,Marcos,Pereira,844554073,Marechal Livia Strozzi Pedri,1049,Ap. 129,Monte Alegre do Sul,VISA teste,4539374784256860,1123,728,68765638808
josé.souza@gmail.com,cdc85f,José,Souza,738686331,Coronel Eduarda Gil Yamada,1914,Ap. 134,Porto Seguro,VISA teste,4024007106343500,1029,181,75078266146
natalie.gil@bol.com.br,a155dd,Natalie,Gil,455847810,Presidente Natalie Lopes Kovalski,1699,Ap. 95,Manaus,VISA teste,4677042489022900,0322,509,36630584213
eduarda.queiroz@outlook.com,750b11,Eduarda,Queiroz,842145778,Coronel Maria de Dencker Kovalski,1503,Ap. 70,Curitibanos,VISA teste,4532438919305230,0326,928,00223078510
emerson.ameixa@bol.com.br,5c113f,Emerson,Ameixa,880076364,Coronel Ossian de Gomes Maruffa,1842,Ap. 74,Porto Seguro,VISA teste,4539436039887480,0324,517,48028046146
thiago.kniss@outlook.com,2021b0,Thiago,Kniss,238620068,Coronel São Paulo,864,Casa,Manaus,VISA teste,4916055748963140,0722,786,36733806000
amadeus.maruffa@gmail.com,335c9c,Amadeus,Maruffa,825751778,Marechal Luiz da Dencker Barreto,1652,Ap. 5,Campo Grande,VISA teste,4929417310340570,0627,799,00054475043
fernando.gil@outlook.com,64d7a9,Fernando,Gil,612447525,Presidente Carolina Padovani Kniss,831,Casa,Porto Alegre,VISA teste,4705089096918690,0524,686,87540128031
sílvio.padovani@outlook.com,d1a48c,Sílvio,Padovani,685345842,Presidente Eduarda Starosta Kawasaki,1954,Ap. 150,Santa Maria,VISA teste,4539732216725200,0923,067,17741802438
silvana.iboshi@gmail.com,fdaea0,Silvana,Iboshi,313636857,Presidente Isabella de Maruffa Gil,784,Ap. 69,Salvador,VISA teste,4024007159062170,0329,247,38756121408
marcos.andrade@outlook.com,76842c,Marcos,Andrade,026335056,Coronel Thiago de Andrade Gomes,168,Casa,Manaus,VISA teste,4716754841572250,1024,644,52106432318
luna.meneghel@bol.com.br,1cd55c,Luna,Meneghel,331375562,Presidente Antonio Schumacher Rodrigues,144,Ap. 188,Monte Alegre do Sul,VISA teste,4652699278930770,0922,953,36038521012
roberto.harres@outlook.com,e89c71,Roberto,Harres,705756337,Coronel Fernando de Queiroz Starosta,1549,Casa,Itapoá,VISA teste,4532979024128130,0322,797,50825678006
marcos.souza@outlook.com,ec29fb,Marcos,Souza,166335002,Presidente Mariana Campos Moreira,830,Casa,Maceió,VISA teste,4916223726930590,0623,682,87864234452
josé.kniss@bol.com.br,1fc84b,José,Kniss,230346863,Presidente André Olini Cremonezi,325,Ap. 142,Aracaju,VISA teste,4024007178991020,0229,842,81326050288
guilherme.pereira@outlook.com,c2fa3f,Guilherme,Pereira,675105356,Presidente Enzo da Schumacher Campos,910,Casa,Aracaju,VISA teste,4539909281284330,1126,199,00306357754
aline.campos@outlook.com,c56772,Aline,Campos,032788771,Presidente Aline da Kruger Pedri,1848,Ap. 194,Belém,VISA teste,4486499974299310,1027,319,57206618648
pedro.padovani@gmail.com,eac149,Pedro,Padovani,652610864,Marechal Denise de Ameixa Megumi,482,Casa,Salvador,VISA teste,4556160162463740,0325,827,40462236838
sandra.pereira@gmail.com,dd7d8d,Sandra,Pereira,637351858,Presidente Silvana Iboshi Dencker,537,Ap. 50,Curitiba,VISA teste,4556777536084840,0129,550,84727523488
josé.shinohata@gmail.com,2787f3,José,Shinohata,512028024,Presidente Renan Queiroz Harres,1605,Casa,Campo Grande,VISA teste,4532506191580830,1223,421,78746030611
eloisa.kovalski@bol.com.br,64cd4a,Eloisa,Kovalski,057862248,Marechal Pedro de Dencker Moreira,178,Casa,Belém,VISA teste,4532204595138060,0622,223,41568666087
elaini.pereira@bol.com.br,aa130b,Elaini,Pereira,805047465,Presidente Silvana da Olini Gallice,233,Casa,Nova Serrana,VISA teste,4024007184962790,0329,987,00877743506
alan.gallice@gmail.com,dee1af,Alan,Gallice,231168116,Marechal Antonio Handa Pera,243,Ap. 78,Aracaju,VISA teste,4024007195708570,0726,739,73870240830
pedro.meneghel@gmail.com,69acf0,Pedro,Meneghel,626241023,Marechal Maria Padovani Gallice,762,Casa,Monte Alegre do Sul,VISA teste,4916413494736750,1124,265,40764087706
guilherme.gomes@bol.com.br,ec4f15,Guilherme,Gomes,467332372,Coronel Mariana da Handa Padovani,661,Casa,Aracaju,VISA teste,4819114697512490,0825,027,33766747261
pedro.cremonezi@outlook.com,b3ea69,Pedro,Cremonezi,407722351,Presidente Mariana de Harres Pera,314,Ap. 107,Porto Seguro,VISA teste,4539159961320350,0223,384,40364802615
aline.gallice@gmail.com,b646e6,Aline,Gallice,366623182,Presidente Mato Grosso,1318,Ap. 74,Divinópolis,VISA teste,4916666705463050,0522,856,70452377055
luna.cremonezi@outlook.com,7073bb,Luna,Cremonezi,834163222,Coronel Luiz da Krum Olini,86,Ap. 103,Manaus,VISA teste,4916040216166930,0622,426,54723405816
mariana.calopsita@gmail.com,5ebd3e,Mariana,Calopsita,240432660,Presidente Luna de Gallice Pera,57,Ap. 90,Rio de Janeiro,VISA teste,4927441083131080,0625,773,25822184086
josé.dencker@gmail.com,9d2a03,José,Dencker,208662268,Presidente José da Kovalski Kawasaki,1745,Casa,Aracaju,VISA teste,4556833159994290,0021,389,10288631353
renan.megumi@bol.com.br,2ce78f,Renan,Megumi,733150374,Coronel André Gallice Schumacher,582,Casa,São Paulo,VISA teste,4320064617822060,0021,473,34104047870
emerson.starosta@outlook.com,f315c2,Emerson,Starosta,506716342,Marechal Luis Padovani Iboshi,1942,Ap. 147,Porto Seguro,VISA teste,4486144946559550,0124,504,05056482282
laura.krum@gmail.com,997af0,Laura,Krum,318488603,Coronel Guilherme Cremonezi Dencker,106,Casa,Manaus,VISA teste,4929520505335550,0729,912,30846777485
marcos.meneghel@bol.com.br,f1091d,Marcos,Meneghel,228075667,Coronel Bahia,1070,Ap. 145,São Paulo,VISA teste,4024007100417370,0925,953,84768775313
thiago.krajuska@bol.com.br,a430cf,Thiago,Krajuska,424762558,Coronel Sílvio Gomes Starosta,882,Casa,Maceió,VISA teste,4873200476327550,0924,166,57157076062
thiago.dencker@outlook.com,6b61d0,Thiago,Dencker,540783601,Coronel Antonio Souza Gil,547,Ap. 126,Florianópolis,VISA teste,4556458961615940,1027,601,84326231640
luis.campos@gmail.com,872ccb,Luis,Campos,005557180,Coronel Pedro Iboshi Calopsita,1052,Ap. 19,Itapoá,VISA teste,4532972155523140,0728,073,45685745738
eduarda.sousa@bol.com.br,48d4af,Eduarda,Sousa,521023061,Marechal Edson de Handa Schumacher,1580,Ap. 11,Itapoá,VISA teste,4539080906007620,1022,437,35330354700
alan.ameixa@gmail.com,c22cc9,Alan,Ameixa,731224366,Presidente Carolina da Kawasaki Vicente,1483,Ap. 18,Nova Serrana,VISA teste,4716207420500660,0123,354,55846158840
alfredo.yamada@gmail.com,1ca24c,Alfredo,Yamada,708265833,Marechal Mato Grosso do Sul,1761,Ap. 186,São Paulo,VISA teste,4532940302414360,1027,844,01280664343
mariana.olini@gmail.com,fc44c5,Mariana,Olini,741750411,Presidente Minas Gerais,1710,Casa,Santa Maria,VISA teste,4916084907332270,0126,858,67626654862
silvana.megumi@bol.com.br,d06a4a,Silvana,Megumi,365621653,Marechal Emerson Pedri Kniss,13,Casa,Porto Seguro,VISA teste,4024007163818860,0929,498,28701122856
sandra.handa@bol.com.br,4a4c90,Sandra,Handa,757351683,Marechal Pará,702,Ap. 165,Divinópolis,VISA teste,4539473737447790,0921,068,42784027863
laura.maruffa@outlook.com,f07c1a,Laura,Maruffa,565721558,Marechal Thiago Calopsita Dencker,1316,Ap. 93,Vitória,VISA teste,4486741251897160,1026,156,31063428266
eduarda.starosta@bol.com.br,211bf3,Eduarda,Starosta,280714882,Marechal Thiago Pereira Dudeque,420,Casa,Divinópolis,VISA teste,4359147712280520,1227,672,11181374140
roberto.dencker@bol.com.br,eed519,Roberto,Dencker,845687276,Marechal Carolina de Krajuska Andrade,278,Ap. 126,Cuiabá,VISA teste,4929599957248800,0124,660,72748334254
luna.martins@outlook.com,f48534,Luna,Martins,377822736,Marechal Marcos Maruffa Kruger,1882,Ap. 117,Nova Serrana,VISA teste,4486803550392130,0226,718,24687817613
luis.schumacher@outlook.com,76e9b2,Luis,Schumacher,654332888,Coronel Luis de Gomes Franco,266,Casa,Belo Horizonte,VISA teste,4556621808885100,1022,467,12247267186
caio.vicente@bol.com.br,d56c20,Caio,Vicente,041228351,Coronel Alfredo Strozzi Shinohata,414,Ap. 10,Nova Serrana,VISA teste,4716908613180320,0724,323,26132512821
daniel.franco@outlook.com,ee8615,Daniel,Franco,763766637,Presidente Enzo Yamada Calopsita,1532,Casa,Vitória,VISA teste,4486165154471470,1026,361,00205351046
eduardo.gil@outlook.com,18a8f7,Eduardo,Gil,016520416,Coronel Jorge de Yamada Padovani,1913,Casa,Manaus,VISA teste,4556474828656860,1227,067,12226527264
thiago.calopsita@outlook.com,25bc55,Thiago,Calopsita,860280264,Coronel Maria Gomes Gil,1205,Casa,Nova Serrana,VISA teste,4916905212872110,1127,697,73012561023
jorge.kovalski@gmail.com,42f565,Jorge,Kovalski,854710266,Coronel Guilherme da Krajuska Souza,1798,Casa,Cuiabá,VISA teste,4929026316913930,1222,203,73622877545
caio.franco@outlook.com,8fd597,Caio,Franco,084350367,Marechal Luis Queiroz Cremonezi,1667,Casa,Itapoá,VISA teste,4929538177300400,0529,313,62612081378
daniel.kovalski@outlook.com,8d974d,Daniel,Kovalski,620456078,Presidente Sergipe,1813,Ap. 163,Campo Largo,VISA teste,4929886535246580,0227,089,14760260200
maria.sousa@outlook.com,c3efd2,Maria,Sousa,855437553,Marechal Natalie de Padovani Campos,302,Ap. 97,Maceió,VISA teste,4556008591589650,0526,062,08280878248
eduardo.megumi@bol.com.br,963f44,Eduardo,Megumi,261381574,Marechal Maria Calopsita Pereira,1396,Casa,Divinópolis,VISA teste,4486748160544240,1123,039,47406251605
eduarda.sousa@outlook.com,48d4af,Eduarda,Sousa,216046073,Presidente Denise Vicente Lopes,1678,Casa,Manaus,VISA teste,4574429326364420,1226,508,56665301383
denise.lopes@outlook.com,3c1fb3,Denise,Lopes,023423018,Coronel Alfredo de Andrade Kawasaki,613,Ap. 83,Salvador,VISA teste,4532659778642900,0525,950,62657057141
laura.rodrigues@outlook.com,819d59,Laura,Rodrigues,713562251,Coronel Amadeus Starosta Rodrigues,631,Ap. 1,Porto Seguro,VISA teste,4486625513207590,0825,711,42536136718
sandra.kniss@bol.com.br,215a6b,Sandra,Kniss,573580784,Coronel Eduarda Kovalski Krajuska,128,Ap. 162,Florianópolis,VISA teste,4716581595410600,0925,449,42062342127
marcos.olini@outlook.com,9737fa,Marcos,Olini,877418778,Coronel Rio Grande do Sul,1655,Ap. 10,Monte Alegre do Sul,VISA teste,4929216576095170,0726,152,00348347635
marcos.meneghel@gmail.com,f1091d,Marcos,Meneghel,822437675,Marechal Pedro da Moreira Franco,123,Ap. 112,Aracaju,VISA teste,4716926207718490,0525,483,75472012812
livia.campos@outlook.com,cba467,Livia,Campos,366062275,Presidente Sandra Kawasaki Yamada,122,Casa,Maceió,VISA teste,4716426791079340,0424,754,41741741874
daniel.barreto@gmail.com,15286c,Daniel,Barreto,688333117,Coronel Mariana de Starosta Meneghel,1085,Ap. 80,Florianópolis,VISA teste,4916899766763860,0727,322,52371630512
ada.strozzi@outlook.com,211bd4,Ada,Strozzi,321201285,Marechal Marcos de Gil Kruger,444,Casa,Aracaju,VISA teste,4024007174491010,0029,539,06855580861
luiz.queiroz@outlook.com,b3fb7b,Luiz,Queiroz,137717676,Coronel Paraná,1271,Ap. 114,Divinópolis,VISA teste,4556693422170350,0129,310,28816274022
aline.shinohata@gmail.com,260685,Aline,Shinohata,180750101,Marechal Sílvio da Gil Martins,1499,Ap. 164,Campo Largo,VISA teste,4727639820067810,1221,346,41171407163
antonio.krajuska@outlook.com,e21bdb,Antonio,Krajuska,470443038,Presidente Thiago Campos Gomes,562,Casa,Vitória,VISA teste,4676332644528040,0529,446,22866772712
mariana.andrade@bol.com.br,8cba0c,Mariana,Andrade,436787718,Coronel Amazonas,1510,Casa,São Paulo,VISA teste,4024007183420820,0527,794,47066073667
isabella.calopsita@outlook.com,41f34d,Isabella,Calopsita,461207645,Coronel Livia Queiroz Maruffa,1908,Casa,Monte Alegre do Sul,VISA teste,4532248753120950,0923,478,02703678754
natalie.ameixa@bol.com.br,217031,Natalie,Ameixa,647176223,Coronel Denise de Pera Kawasaki,75,Ap. 20,Santa Maria,VISA teste,4024007125757320,0823,116,24312584240
caio.starosta@gmail.com,b024d1,Caio,Starosta,875433682,Presidente José Strozzi Moreira,1037,Ap. 19,Palotina,VISA teste,4532775294343260,0828,913,71560414884
caio.schumacher@gmail.com,0a4134,Caio,Schumacher,286417205,Coronel Eduardo Queiroz Gil,1912,Casa,Curitibanos,VISA teste,4532617435235660,0329,071,80105548735
dante.barreto@outlook.com,7169b5,Dante,Barreto,868540163,Coronel Fernando da Shinohata Yamada,38,Ap. 198,Porto Alegre,VISA teste,4539035115314270,1226,917,54078310883
livia.kovalski@gmail.com,63b0e2,Livia,Kovalski,566036532,Presidente Luiz da Rodrigues Ameixa,1469,Casa,Salvador,VISA teste,4532182855874970,0322,967,55426830057
eduarda.rodrigues@gmail.com,418a58,Eduarda,Rodrigues,653648562,Presidente Silvana de Pereira Krajuska,569,Ap. 44,São Paulo,VISA teste,4929280638470010,0824,553,67866543252
eloisa.franco@outlook.com,3473fb,Eloisa,Franco,851486086,Marechal Roberto da Kawasaki Starosta,1215,Ap. 75,Vitória,VISA teste,4532619117935940,0621,028,35302626707
eduardo.kruger@gmail.com,704906,Eduardo,Kruger,564358840,Coronel Eloisa Dudeque Martins,1762,Casa,Salvador,VISA teste,4539568994261550,1029,083,04400642056
ada.kawasaki@gmail.com,ee9c76,Ada,Kawasaki,063584638,Presidente Júlia Kniss Pera,1268,Ap. 31,Cuiabá,VISA teste,4390028750005130,1029,732,52081633121
sílvio.gallice@gmail.com,7ac37b,Sílvio,Gallice,730833284,Coronel Guilherme de Handa Gallice,1690,Ap. 160,Belém,VISA teste,4539710412248680,1028,778,78350722441
renan.martins@outlook.com,a32468,Renan,Martins,415527611,Marechal Marcus da Starosta Sousa,1455,Casa,Vitória,VISA teste,4024007180491600,1221,733,35440460855
eduarda.kovalski@gmail.com,b9a3b5,Eduarda,Kovalski,016108720,Marechal Daniel Calopsita Strozzi,426,Casa,Manaus,VISA teste,4716772084328270,0922,769,23431481887
eduardo.sousa@bol.com.br,468ad1,Eduardo,Sousa,476021182,Marechal Luis Rodrigues Andrade,341,Ap. 193,Aracaju,VISA teste,4916262572895440,0823,161,34857313488
aline.strozzi@gmail.com,a47d26,Aline,Strozzi,886702431,Presidente José Martins Schumacher,530,Casa,Maceió,VISA teste,4778167249689270,0222,399,01701348707
mariana.franco@outlook.com,2bb615,Mariana,Franco,435260628,Coronel Maria Ameixa Gallice,1151,Ap. 175,Porto Seguro,VISA teste,4486748460161310,0125,487,28717122416
caio.krum@outlook.com,ba4d62,Caio,Krum,178366221,Presidente Luna Krajuska Lopes,1639,Ap. 81,Itapoá,VISA teste,4539576528987050,1027,149,64385584821
daniel.gil@outlook.com,2ffde3,Daniel,Gil,241884050,Presidente Espírito Santo,117,Ap. 59,Campo Grande,VISA teste,4429885330400020,1026,775,28487125385
fernando.handa@outlook.com,58faf9,Fernando,Handa,803612760,Presidente Silvana Harres Sousa,1120,Ap. 44,Monte Alegre do Sul,VISA teste,4539251166584700,0228,085,48146671557
sílvio.shinohata@gmail.com,22a912,Sílvio,Shinohata,207508082,Coronel Amadeus da Pereira Kruger,1501,Casa,Santa Maria,VISA teste,4716384410572080,0326,875,61264627708
jorge.iboshi@outlook.com,3fe6c2,Jorge,Iboshi,285115157,Marechal Livia Harres Shinohata,1776,Casa,Palotina,VISA teste,4556371669220240,1228,411,03803771152
aline.martins@outlook.com,d85c75,Aline,Martins,016536680,Marechal Marcus Sousa Vicente,385,Casa,Florianópolis,VISA teste,4556539320099830,0723,985,15275745518
eduarda.maruffa@outlook.com,65c226,Eduarda,Maruffa,247000574,Presidente Eduarda da Rodrigues Calopsita,1430,Ap. 41,Belo Horizonte,VISA teste,4916524895068370,0924,901,00337601602
carolina.shinohata@outlook.com,efcc00,Carolina,Shinohata,178368601,Coronel Caio Kawasaki Cremonezi,1133,Ap. 15,Curitiba,VISA teste,4532605544278230,0924,408,23765273485
livia.gomes@outlook.com,24654d,Livia,Gomes,842527603,Marechal Maria Vicente Kawasaki,483,Ap. 37,Itapoá,VISA teste,4929413686317950,0026,952,74882072547
alfredo.starosta@outlook.com,24d404,Alfredo,Starosta,048163821,Marechal Isabella Pereira Queiroz,1013,Casa,Aracaju,VISA teste,4716489730252610,0524,326,40112333202
eloisa.souza@outlook.com,b269cc,Eloisa,Souza,667706005,Presidente Guilherme Yamada Krum,1443,Ap. 131,Belo Horizonte,VISA teste,4024007117208260,0122,786,51842014241
carolina.olini@outlook.com,9b19d9,Carolina,Olini,141807188,Coronel Amapá,1972,Casa,Salvador,VISA teste,4916325112186650,0924,161,80774600438
josé.barreto@gmail.com,6db66d,José,Barreto,860376348,Marechal Marcos de Rodrigues Meneghel,1775,Casa,Nova Serrana,VISA teste,4716519682070210,1228,962,45662604462
roberto.calopsita@outlook.com,93b453,Roberto,Calopsita,810607314,Coronel Marcus Schumacher Barreto,1748,Casa,São Paulo,VISA teste,4929995447073060,0627,920,33556810121
eduarda.schumacher@bol.com.br,65b35d,Eduarda,Schumacher,753115447,Presidente Fernando da Megumi Gomes,603,Casa,Santa Maria,VISA teste,4486759300159610,0823,467,80048233160
caio.rodrigues@bol.com.br,6aaad3,Caio,Rodrigues,123673850,Coronel Mato Grosso do Sul,1378,Ap. 70,Aracaju,VISA teste,4454835126180950,1124,611,35875356241
guilherme.cremonezi@outlook.com,11f074,Guilherme,Cremonezi,228507305,Coronel Denise Barreto Yamada,1978,Casa,Maceió,VISA teste,4716335413214660,0926,092,35017632347
elaini.barreto@gmail.com,b2dae6,Elaini,Barreto,514625128,Coronel Rio de Janeiro,1732,Casa,Nova Serrana,VISA teste,4024007179630770,1222,568,25743427420
andré.ameixa@gmail.com,d6607b,André,Ameixa,551204132,Coronel Rio de Janeiro,1631,Casa,Monte Alegre do Sul,VISA teste,4716049723373170,0521,847,87517720555
laura.megumi@gmail.com,80973d,Laura,Megumi,558077528,Marechal André Barreto Kawasaki,292,Casa,Belém,VISA teste,4929091373980310,0524,571,36245314762
renan.kruger@bol.com.br,d6bc92,Renan,Kruger,011533028,Presidente Natalie de Andrade Gil,483,Ap. 134,Florianópolis,VISA teste,4556367473823350,0123,620,74450278333
marcus.krum@outlook.com,9d39ab,Marcus,Krum,552728128,Presidente Rio Grande do Sul,1905,Casa,Manaus,VISA teste,4532615501535720,0925,590,53453364288
isabella.franco@bol.com.br,c72a24,Isabella,Franco,102483633,Presidente Natalie Starosta Gomes,933,Ap. 48,Porto Alegre,VISA teste,4556583856646920,0129,091,35242428252
dante.queiroz@outlook.com,ca2eb1,Dante,Queiroz,107766321,Presidente Carolina Campos Yamada,1532,Casa,Santa Maria,VISA teste,4874616703922260,0823,183,44614420141
livia.pereira@bol.com.br,bf49cd,Livia,Pereira,823044714,Marechal Enzo Krajuska Lopes,1478,Casa,Aracaju,VISA teste,4539371206053140,0727,934,14615358631
emerson.ameixa@outlook.com,5c113f,Emerson,Ameixa,401740166,Coronel Carolina da Meneghel Ameixa,501,Ap. 168,Curitibanos,VISA teste,4716625463761010,0723,495,63683871813
denise.kruger@gmail.com,2eee2e,Denise,Kruger,538424010,Coronel Mariana Sousa Kniss,38,Ap. 51,Manaus,VISA teste,4539838396485680,1127,806,67600804732
jorge.calopsita@outlook.com,f6d619,Jorge,Calopsita,512341178,Presidente Natalie de Cremonezi Yamada,507,Casa,Porto Alegre,VISA teste,4716006353862820,0423,105,00277822412
daniel.schumacher@outlook.com,682ed1,Daniel,Schumacher,836643256,Presidente Pedro Kniss Iboshi,1242,Ap. 46,Palotina,VISA teste,4716981360348860,0625,717,57400354282
emerson.schumacher@outlook.com,8650ea,Emerson,Schumacher,561726242,Coronel Marcus Iboshi Kniss,1830,Casa,Itapoá,VISA teste,4024007133641580,0223,265,51433748408
ada.pereira@outlook.com,3af1e1,Ada,Pereira,051551608,Coronel Marcos de Gomes Calopsita,425,Ap. 76,Campo Grande,VISA teste,4532415465099830,0327,114,50763565604
caio.starosta@gmail.com,b024d1,Caio,Starosta,658687547,Presidente Denise Meneghel Calopsita,1141,Ap. 68,Porto Alegre,VISA teste,4532460201608680,0624,913,67602336427
elaini.andrade@bol.com.br,d8379d,Elaini,Andrade,406657634,Coronel Maria Meneghel Meneghel,911,Casa,Itapoá,VISA teste,4486138930391400,1226,742,51710655285
silvana.cremonezi@bol.com.br,b2cc4f,Silvana,Cremonezi,001322437,Presidente Alfredo Rodrigues Handa,687,Casa,Vitória,VISA teste,4716281854352640,0827,159,83008835076
elaini.schumacher@outlook.com,bd9c03,Elaini,Schumacher,867485202,Presidente Elaini Shinohata Strozzi,1844,Ap. 85,Curitiba,VISA teste,4929799029315320,0623,283,07654431455
roberto.pedri@outlook.com,8c2e22,Roberto,Pedri,561184768,Coronel Denise Krajuska Kniss,1483,Casa,Campo Largo,VISA teste,4532414156099700,0024,426,56276517712
edson.pereira@outlook.com,6bd7fe,Edson,Pereira,570287343,Presidente Alfredo da Cremonezi Padovani,1812,Casa,São Paulo,VISA teste,4024007140190830,0324,250,20243332478
júlia.schumacher@gmail.com,2a9f34,Júlia,Schumacher,446503356,Presidente Rio de Janeiro,1436,Casa,Maceió,VISA teste,4178444569692750,0529,080,23843255722
